Id,SalePrice
2735,133493.99035424742
2736,134237.06777350558
2737,113844.43007926464
2738,128508.78139564946
2739,151461.13483677825
2740,130129.91472305621
2741,139104.8665872676
2742,151594.5372867359
2743,156063.4702798411
2744,165028.66141658978
2745,140474.00214104564
2746,134145.97052116715
2747,140964.8363136056
2748,122143.31839366119
2749,131230.44783176915
2750,120323.09059293765
2751,130088.498107129
2752,193210.932431486
2753,151853.9446236008
2754,213606.42475325402
2755,139735.35467002608
2756,94593.8365378892
2757,65178.08266420485
2758,92180.21717711801
2759,176839.01156672396
2760,123726.8609252246
2761,132348.07308197606
2762,143422.10651966656
2763,184521.33594401262
2764,140123.36770089265
2765,253855.1625708236
2766,156322.43113896632
2767,88085.01191322118
2768,117802.24341761389
2769,130240.47621342831
2770,141959.99904361847
2771,104749.1295900065
2772,113736.52994344992
2773,165894.6380663122
2774,139536.5350572395
2775,126565.42856924809
2776,142193.00540075774
2777,159678.46095770397
2778,106021.77114026772
2779,132262.90616161487
2780,98347.01472121275
2781,104853.54275604742
2782,102939.32996982773
2783,99472.31054056663
2784,132770.56588163407
2785,142843.37367237452
2786,62592.26624611169
2787,125128.70655998892
2788,82309.35157559092
2789,188987.9186177868
2790,87702.11938278087
2791,103508.18328253474
2792,64056.26847039286
2793,168183.44240433114
2794,92942.08656261452
2795,122346.9911581854
2796,97625.68520648792
2797,247203.4447205129
2798,110332.58343103564
2799,101543.96459414362
2800,67693.74652481843
2801,91422.33501246026
2802,124398.85269968657
2803,173311.41847769564
2804,110128.01770482055
2805,96209.40910858219
2806,84744.09401514503
2807,200450.56882307393
2808,147386.89195715214
2809,120338.13120750755
2810,126847.81268370047
2811,166603.57635230734
2812,168805.32206731426
2813,154431.39872607237
2814,158913.3665360796
2815,105465.2932086706
2816,212890.59160707658
2817,156468.02394470965
2818,134325.24052073056
2819,181920.10005972427
2820,137930.04528124805
2821,109211.23456318729
2822,185213.22065494658
2823,358557.62314231216
2824,164618.71622831278
2825,146206.12853774612
2826,127650.8596567729
2827,139274.18444681098
2828,211591.5179464408
2829,205142.17907451847
2830,238435.54819052853
2831,173000.6641563311
2832,252782.82278786987
2833,292087.02619077737
2834,218838.15471650678
2835,210354.97557390435
2836,190149.29674963973
2837,166777.39038888362
2838,150316.2235801745
2839,180518.8190227817
2840,211403.61120809353
2841,201838.81494733994
2842,228685.40862594885
2843,147693.59686336093
2844,178774.87142990783
2845,124441.02981946473
2846,207610.7028047784
2847,221609.15742056002
2848,227837.23000742297
2849,201975.08551757992
2850,270236.9341426
2851,208510.81903344826
2852,232579.4972863204
2853,232482.16481827517
2854,134685.25591923363
2855,209229.6814975208
2856,205807.32765475544
2857,190374.75962262877
2858,206838.6640813532
2859,103670.75009264646
2860,143010.2046662583
2861,122515.10903696042
2862,205906.73659968554
2863,121718.97434919585
2864,241011.88811433266
2865,139990.13768464548
2866,131617.95438700734
2867,96459.25055338698
2868,102860.31979543302
2869,102834.60619730563
2870,124187.75003635291
2871,84904.77230061563
2872,53634.981549831406
2873,93273.99404211767
2874,144569.9012952743
2875,119490.05970956295
2876,173456.10774659054
2877,151142.88359018965
2878,182380.8118623969
2879,130627.81140488274
2880,108973.02050305843
2881,136445.54664555602
2882,188584.47821373487
2883,190733.44301696232
2884,207761.14842366485
2885,181362.09635060205
2886,228903.07436861674
2887,101517.4344899837
2888,136977.2220380329
2889,56096.91273301919
2890,78940.16254398425
2891,136229.13482775565
2892,37752.20166749931
2893,66936.79008815259
2894,39735.80567606735
2895,348067.6708928566
2896,287681.61317608395
2897,212890.6314313669
2898,148741.08799416217
2899,198620.29538609236
2900,154955.1619269855
2901,227154.86317420847
2902,165758.32026738944
2903,318422.1644470266
2904,362294.58915552014
2905,74743.97647785865
2906,183409.0313611497
2907,109589.997046497
2908,127889.09567606256
2909,152451.50504862884
2910,72584.49533820375
2911,86227.07380863104
2912,151713.9393350722
2913,81524.88470823244
2914,79220.71010368057
2915,85849.82984868181
2916,84703.98758159834
2917,176284.87556433212
2918,115059.45947843383
2919,236297.40458291463
